Format,ncats_qhts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248,,,,,,,,,,,,,,,
Fit_Output,Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00104508-01,fluc,13.668958,-1.1,-90.557,-91.472,CCOC1=CC=C(NC(=O)CSC2=C(N=C(O2)C3=CC=C(F)C=C3)[S+]([O-])(=O)C4=CC=C(C)C=C4)C=C1,null,null,null,null,null,C176-0178,Sytravon,2016_CMTA_01,-4.8643,0.185,null,null,-1.1,null,9.235,3.677,107.783,-90.557,4.955,0.001,0.942,null,null,null,null,null,null,0,null,null,16.312,-91.472,-60.005,-58.969,null,null,null,null,null,null,null,null,YLVHTMU2S1YF,DMVQWVCHPGFEOI,null,cmt1a-fu,NYXlutodajRmmfRVhG,null,null,null,null,null,null,null,526.6,24267853,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246530,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.258774,2.836,0,-18.392,-7.467,16.312,0,0,0,3.064,-75.051,-91.472,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330825
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00104508-01,nluc,15.336823,-1.1,-124.555,-132.268,CCOC1=CC=C(NC(=O)CSC2=C(N=C(O2)C3=CC=C(F)C=C3)[S+]([O-])(=O)C4=CC=C(C)C=C4)C=C1,null,null,null,null,null,C176-0178,Sytravon,2016_CMTA_01,-4.8143,0.184,null,null,-1.1,null,9.14,3.639,134.933,-133.326,4.955,0,0.952,null,null,null,null,null,null,-8.771,null,null,2.665,-132.268,-115.7,-116.973,null,null,null,null,null,null,null,null,YLVHTMU2S1YF,DMVQWVCHPGFEOI,null,cmt1a-fu,NYXlutodajRmmfRVhG,null,null,null,null,null,null,null,526.6,24267853,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190254131,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,13.834708,-18.351,0,-4.187,-27.867,0,2.665,-21.188,0,-12.295,-104.435,-132.268,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331516
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00105178-01,nluc,7.68662,-1.1,-97.546,-87.904,COC(=O)C[S+]([O-])(=O)C1=NC2=CC=CC=C2N=C1N3CCCCC3,null,null,null,null,null,C200-5700,Sytravon,2016_CMTA_01,-5.1143,0.293,null,null,-1.1,null,14.633,5.222,104.406,-94.936,1.248,0.003,0.907,null,null,null,null,null,null,2.61,null,null,16.502,-87.904,-78.129,-75.809,null,null,null,null,null,null,null,null,SZFP167Y327W,VMNJWMKLVKJULM,null,cmt1a-fu,syFXSqlPpuYkuSHfzA,null,null,null,null,null,null,null,349.4,24268523,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257805,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,8.37354,6.939,0.433,5.428,-11.587,-2.454,9.769,16.502,-33.675,-32.704,-75.032,-87.904,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331480
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106228-01,fluc,9.676881,-1.1,-88.19,-92.854,ClC1=CC=C(CN2C(=O)N(CC3=CC=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5)C(=O)C6=CC=CC=C26)C=C1,null,null,null,null,null,C260-1260,Sytravon,2016_CMTA_01,-5.0143,0.16,null,null,-1.3,null,8.453,6.752,105.997,-96.139,4.955,0.005,0.888,null,null,null,null,null,null,-7.95,null,null,9.471,-96.525,-108.93,-104.442,null,null,null,null,null,null,null,null,QX2VV9BMN73X,UJBLSVRWHVOKDW,null,cmt1a-fu,ZfjKAqAYOtcHxUhaQx,null,null,null,null,null,null,null,593.1,24269573,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245441,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,9.835101,8.173,9.471,-29.755,-12.535,-16.198,-23.092,2.13,-1.867,-17.636,-96.525,-92.854,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330291
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106228-01,nluc,12.182472,-1.1,-114.573,-112.991,ClC1=CC=C(CN2C(=O)N(CC3=CC=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5)C(=O)C6=CC=CC=C26)C=C1,null,null,null,null,null,C260-1260,Sytravon,2016_CMTA_01,-4.9143,0.157,null,null,-1.1,null,8.284,6.618,128.881,-114.573,4.955,0.002,0.912,null,null,null,null,null,null,0,null,null,15.891,-112.991,-81.936,-78.903,null,null,null,null,null,null,null,null,QX2VV9BMN73X,UJBLSVRWHVOKDW,null,cmt1a-fu,ZfjKAqAYOtcHxUhaQx,null,null,null,null,null,null,null,593.1,24269573,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190253042,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,11.569588,15.891,11.441,2.06,-33.796,7.811,-10.268,-3.297,0,8.205,-105.454,-112.991,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330982
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106485-01,fluc,6.850707,-1.1,-135.626,-120.08,CC1=CC(=C(NC(=O)CN2C(=O)N(CC3=CC=C(C=C3)C(=O)NCC4=CC=C5OCOC5=C4)C(=O)C6=CC=CC=C26)C(=C1)C)C,null,null,null,null,null,C260-1160,Sytravon,2016_CMTA_01,-5.1643,0.158,null,null,5,null,8.539,4.4,169.404,-119.532,2.787,0.006,0.881,null,null,null,null,null,null,16.093,null,null,49.324,-120.08,-40.606,-48.439,null,null,null,null,null,null,null,null,S26UC3YR8ZUW,IOMHPWARNGMULS,null,cmt1a-fu,gdHqGWqvxyMFOrWyMl,null,null,null,null,null,null,null,604.7,24269830,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246827,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,6.086167,-16.345,2.7,16.132,49.324,48.62,0,6.466,19.224,-50.552,-108.891,-120.08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330572
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106517-01,fluc,13.668958,-1.1,-93.726,-91.429,COC1=C(Cl)C=C(NC(=O)CN2C(=O)N(CCC(=O)NCC3=C(OC)C=CC=C3)C(=O)C4=CC=CC=C24)C=C1,null,null,null,null,null,C260-1216,Sytravon,2016_CMTA_01,-4.8643,0.171,null,null,-1.1,null,8.827,4.144,110.267,-93.174,4.955,0,0.96,null,null,null,null,null,null,0.551,null,null,18.839,-91.429,-57.869,-58.402,null,null,null,null,null,null,null,null,XXLD5FTKUXYR,MVTJCTJHHHUYQB,null,cmt1a-fu,FLUEtPDfuFfhjmsKRS,null,null,null,null,null,null,null,551,24269862,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244044,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.07993,-6.337,0,0,0,0,0,-10.232,18.839,-0.754,-80.342,-91.429,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330419
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106517-01,nluc,12.182472,-1.1,-123.78,-115.058,COC1=C(Cl)C=C(NC(=O)CN2C(=O)N(CCC(=O)NCC3=C(OC)C=CC=C3)C(=O)C4=CC=CC=C24)C=C1,null,null,null,null,null,C260-1216,Sytravon,2016_CMTA_01,-4.9143,0.173,null,null,5,null,8.917,4.187,158.777,-115.047,4.504,0.001,0.925,null,null,null,null,null,null,8.733,null,null,43.719,-115.058,-38.57,-43.186,null,null,null,null,null,null,null,null,XXLD5FTKUXYR,MVTJCTJHHHUYQB,null,cmt1a-fu,FLUEtPDfuFfhjmsKRS,null,null,null,null,null,null,null,551,24269862,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190251645,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,11.491314,-4.275,0,6.603,11.956,18.448,0,-3.29,43.719,2.573,-101.293,-115.058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331110
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106733-01,fluc,9.676881,-1.1,-114.375,-105.902,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4C)C5=CC=CC=C5C3=O)C=C2)C=C1,null,null,null,null,null,C260-2768,Sytravon,2016_CMTA_01,-5.0143,0.16,null,null,-1.1,null,8.724,5.069,122.146,-114.375,1.885,0.001,0.938,null,null,null,null,null,null,0,null,null,16.244,-105.902,-93.055,-89.693,null,null,null,null,null,null,null,null,64JS9P3ZWVSW,DBDRUJLEXAFIDH,null,cmt1a-fu,YmRvZtDkcZEuZbEsgs,null,null,null,null,null,null,null,574.7,24270078,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245463,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,8.4629,16.244,0,-18.193,-4.582,-10.405,-3.593,13.094,0,-38.603,-87.967,-105.902,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330909
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106733-01,nluc,6.105699,-1.1,-120.627,-133.204,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4C)C5=CC=CC=C5C3=O)C=C2)C=C1,null,null,null,null,null,C260-2768,Sytravon,2016_CMTA_01,-5.2143,0.166,null,null,-1.1,null,9.072,5.271,154.189,-119.085,3.929,0.001,0.94,null,null,null,null,null,null,1.542,null,null,20.985,-133.204,-110.575,-110.569,null,null,null,null,null,null,null,null,64JS9P3ZWVSW,DBDRUJLEXAFIDH,null,cmt1a-fu,YmRvZtDkcZEuZbEsgs,null,null,null,null,null,null,null,574.7,24270078,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190253064,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,5.623448,18.839,0,-13.795,-13.046,0,0,0,20.985,-64.297,-104.487,-133.204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331600
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00106735-01,fluc,15.336823,-1.1,-97.947,-106.891,CC1=CC=C(CNC(=O)C2=CC=C(CN3C(=O)N(CC(=O)NC4=C(C)C=C(C)C=C4)C5=CC=CC=C5C3=O)C=C2)C=C1,null,null,null,null,null,C260-2769,Sytravon,2016_CMTA_01,-4.8143,0.157,null,null,-1.1,null,8.586,4.867,121.658,-106.463,4.449,0.003,0.902,null,null,null,null,null,null,-8.516,null,null,14.767,-106.891,-104.62,-98.996,null,null,null,null,null,null,null,null,5BUZL1MPB788,WSTBYGCYWVWRPD,null,cmt1a-fu,AKBZSlZxkYHXsJKTZT,null,null,null,null,null,null,null,560.6,24270080,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249170,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.923489,14.767,-16.878,0.197,-8.262,-14.233,-27.973,-2.358,-19.91,-3.898,-79.965,-106.891,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330359
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00107909-01,nluc,2.430723,-1.1,-101.67,-84.192,CC1=CC\2=C(SC3=C(C=C(C=C3)C(=O)NC4CCCC4)\N=C2C)C=C1,null,null,null,null,null,C304-1082,Sytravon,2016_CMTA_01,-5.6143,0.308,null,null,5,null,16.014,8.397,127.865,-80.572,2.253,0.038,0.926,null,null,null,null,null,null,21.098,null,null,43.673,-84.192,-35.773,-38.981,null,null,null,null,null,null,null,null,CR2YH3LLC2VF,YUCGFXMQHGMRKI,null,cmt1a-fu,SQBmluIHTJgJSJtkEl,null,null,null,null,null,null,null,350.5,24271254,null,null,null,null,2,11,1,null,null,104113,0 1 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257376,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,3.023975,3.242,-32.964,31.89,43.673,0,27.302,12.626,-22.601,-71.52,-73.471,-84.192,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331398
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108183-01,nluc,13.668958,-1.1,-88.065,-87.385,CCOC1=CC=C(OCC)C(=C1)NC(=O)C2=C(N)[N](CC(=O)NC3=C(OC)C=CC(=C3)Cl)N=N2,null,null,null,null,null,C368-0626,Sytravon,2016_CMTA_01,-4.8643,0.196,null,null,-1.1,null,9.947,3.408,101.108,-87.56,4.955,0.001,0.934,null,null,null,null,null,null,0.506,null,null,13.723,-87.385,-53.513,-54.934,null,null,null,null,null,null,null,null,CK5QZ9Z1AHTP,BEGVAOHKNMEUCE,null,cmt1a-fu,LWrIgUptjexAXLBLrX,null,null,null,null,null,null,null,488.9,24271528,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252118,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.481425,-1.712,4.263,-2.521,6.132,13.723,-21.76,-0.551,5.936,0.54,-73.442,-87.385,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331283
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108299-01,fluc,15.336823,-1.1,-127.789,-121.876,CN(CCCNC(=O)C1=CC(=NC2=CC=CC=C12)NC3=CC(=CC(=C3)C)C)C4CCCCC4,null,null,null,null,null,C387-1381,Sytravon,2016_CMTA_01,-4.8143,0.2,null,null,-1.1,null,10.826,8.221,134.162,-125.776,4.955,0,0.987,null,null,null,null,null,null,2.012,null,null,12.286,-121.876,-67.944,-67.471,null,null,null,null,null,null,null,null,STHSMA2G3G4W,OGTANSUXLIDPDX,null,cmt1a-fu,btFVkRsLBCvXfEFsaF,null,null,null,null,null,null,null,444.6,24271644,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249830,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.102444,0,-6.213,-0.131,0,0.954,4.438,0,5.698,12.286,-98.612,-121.876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330896
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108299-01,nluc,15.336823,-1.1,-172.349,-169.97,CN(CCCNC(=O)C1=CC(=NC2=CC=CC=C12)NC3=CC(=CC(=C3)C)C)C4CCCCC4,null,null,null,null,null,C387-1381,Sytravon,2016_CMTA_01,-4.8143,0.2,null,null,-1.1,null,10.826,8.221,181.631,-172.349,4.955,0,0.983,null,null,null,null,null,null,0,null,null,11.662,-169.97,-104.152,-103.949,null,null,null,null,null,null,null,null,STHSMA2G3G4W,OGTANSUXLIDPDX,null,cmt1a-fu,btFVkRsLBCvXfEFsaF,null,null,null,null,null,null,null,444.6,24271644,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257431,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,12.80272,0,-3.837,8.771,-6.968,0,-17.656,5.019,11.662,3.199,-133.637,-169.97,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331587
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108700-01,fluc,4.849929,-1.1,-106.7,-104.068,CC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=C(Cl)C=CC=C4)C5=CC=C(C)C=C5)C=C1,null,null,null,null,null,C487-0119,Sytravon,2016_CMTA_01,-5.3143,0.178,null,null,-1.1,null,9.37,5.372,119.984,-104.9,1.928,0,0.966,null,null,null,null,null,null,1.8,null,null,15.916,-104.068,-105.818,-106.297,null,null,null,null,null,null,null,null,KUXR461GFJ5U,LUGRWGFXDQVFLH,null,cmt1a-fu,KzXrLFWxYbuQfyWxGa,null,null,null,null,null,null,null,567,24398534,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248323,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,4.620392,2.107,-9.188,4.193,12.778,-9.42,15.916,-8.328,-13.905,-64.995,-97.903,-104.068,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330375
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108700-01,nluc,5.44171,-1.1,-167.848,-155.31,CC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=C(Cl)C=CC=C4)C5=CC=C(C)C=C5)C=C1,null,null,null,null,null,C487-0119,Sytravon,2016_CMTA_01,-5.2643,0.176,null,null,5,null,9.282,5.322,205.814,-156.529,1.399,0.001,0.925,null,null,null,null,null,null,11.32,null,null,50.504,-155.31,-115.843,-120.086,null,null,null,null,null,null,null,null,KUXR461GFJ5U,LUGRWGFXDQVFLH,null,cmt1a-fu,KzXrLFWxYbuQfyWxGa,null,null,null,null,null,null,null,567,24398534,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255924,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,3.168691,0,-17.035,29.347,50.504,0,0,2.419,-16.802,-88.955,-124.681,-155.31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331066
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108724-01,fluc,6.105699,-1.1,-76.33,-83.035,CC1=CC=C(C=C1)N2C(=O)N(CC(=O)NC3=CC=C(C)C=C3C)C4=CC(=CC=C4C2=O)C(=O)NCC5=C(Cl)C=CC=C5,null,null,null,null,null,C487-0132,Sytravon,2016_CMTA_01,-5.2143,0.17,null,null,-1.3,null,8.972,5.271,93.594,-85.189,3.929,0.01,0.862,null,null,null,null,null,null,-8.859,null,null,6.488,-87.105,-120.432,-116.894,null,null,null,null,null,null,null,null,PG21F1BHM6RN,IMAIMUIUWLQLFT,null,cmt1a-fu,XFmhwrDbriulIjAPYh,null,null,null,null,null,null,null,581.1,24398558,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245243,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,6.676688,0.062,0,-28.608,-30.788,-7.349,-17.546,6.488,4.705,-50.741,-87.105,-83.035,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330640
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108832-01,fluc,12.182472,-1.1,-109.339,-111.713,CC1=CC(=C(NC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C4=C2C=C(C=C4)C(=O)NC5CCCC5)C(=C1)C)C,null,null,null,null,null,C487-0551,Sytravon,2016_CMTA_01,-4.9143,0.173,null,null,-1.1,null,9.295,4.385,130.708,-112.606,4.095,0.003,0.905,null,null,null,null,null,null,-3.268,null,null,18.995,-111.713,-96.278,-90.255,null,null,null,null,null,null,null,null,SRZL4Z271VFT,XRBMQGHANONGFQ,null,cmt1a-fu,TYyehKWeRKqUdLjsCZ,null,null,null,null,null,null,null,528.6,24398666,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250886,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,11.531606,18.995,-0.538,-14.376,-0.703,6.554,10.952,-27.185,-19.398,-12.543,-98.306,-111.713,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330967
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00108832-01,nluc,12.182472,-1.1,-146.833,-164.186,CC1=CC(=C(NC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C4=C2C=C(C=C4)C(=O)NC5CCCC5)C(=C1)C)C,null,null,null,null,null,C487-0551,Sytravon,2016_CMTA_01,-4.9143,0.173,null,null,-1.1,null,9.295,4.385,166.964,-163.529,4.504,0,0.952,null,null,null,null,null,null,-16.696,null,null,2.778,-164.186,-191.41,-180.325,null,null,null,null,null,null,null,null,SRZL4Z271VFT,XRBMQGHANONGFQ,null,cmt1a-fu,TYyehKWeRKqUdLjsCZ,null,null,null,null,null,null,null,528.6,24398666,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190258487,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,10.154832,2.778,-23.231,0,-18.763,-17.285,-23.844,-42.004,-28.368,-21.328,-145.784,-164.186,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331658
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109513-01,fluc,10.857639,-1.1,-124.394,-115.504,CC1=C(CN2CCC(CC2)C(=O)NCCCN3CCN(CC3)C4=CC=CC(=C4)Cl)N=C(O1)C5=CC=C(Cl)C=C5,null,null,null,null,null,C522-0759,Sytravon,2016_CMTA_01,-4.9643,0.175,null,null,-1.1,null,8.699,7.371,142.102,-124.394,2.253,0.001,0.94,null,null,null,null,null,null,0,null,null,26.598,-115.504,-89.895,-90.852,null,null,null,null,null,null,null,null,DPVFHDD2249R,YJALSEIZUVMCKW,null,cmt1a-fu,sRGyoMACGmdGrOuKCt,null,null,null,null,null,null,null,570.6,24384092,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250138,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,9.101833,0.181,-14.642,-11.062,-2.638,26.598,-6.211,3.598,-1.911,-24.598,-99.97,-115.504,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330400
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109513-01,nluc,9.676881,-1.1,-176.716,-183.112,CC1=C(CN2CCC(CC2)C(=O)NCCCN3CCN(CC3)C4=CC=CC(=C4)Cl)N=C(O1)C5=CC=C(Cl)C=C5,null,null,null,null,null,C522-0759,Sytravon,2016_CMTA_01,-5.0143,0.176,null,null,-1.1,null,8.787,7.445,193.219,-183.478,4.504,0,0.954,null,null,null,null,null,null,-6.763,null,null,10.107,-183.112,-169.845,-166.338,null,null,null,null,null,null,null,null,DPVFHDD2249R,YJALSEIZUVMCKW,null,cmt1a-fu,sRGyoMACGmdGrOuKCt,null,null,null,null,null,null,null,570.6,24384092,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257739,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,7.781529,0,-47.038,3.305,1.1,1.447,-10.258,-14.767,10.107,-32.795,-175.656,-183.112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331091
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00109600-01,nluc,4.849929,-1.1,-200.406,-184.629,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)[S+]([O-])C5=C(C=CC=C5)C(=O)N4CC6=CC=C(F)C=C6,null,null,null,null,null,C529-0828,Sytravon,2016_CMTA_01,-5.3143,0.178,null,null,5,null,9.327,5.94,218.199,-193.86,1.344,0,0.973,null,null,null,null,null,null,6.546,null,null,33.571,-184.629,-184.981,-186.659,null,null,null,null,null,null,null,null,XYNNXFSDAJS6,UTTZBCJOKZVWSU,null,cmt1a-fu,yEWRQydjMCyavUOFCJ,null,null,null,null,null,null,null,569.6,24384179,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190253691,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,2.209626,3.392,-7.599,0,33.571,0,18.135,-23.464,-36.598,-112.488,-168.736,-184.629,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331305
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00110506-01,nluc,12.182472,-1.1,-103.968,-93.684,FC1=CC=C(NC(=O)CSC/2=N/C3=C(SC4=C3C=CC=C4)C(=O)N2CCCC(=O)NC5CCCC5)C=C1,null,null,null,null,null,C604-0033,Sytravon,2016_CMTA_01,-4.9143,0.182,null,null,-1.3,null,9.121,3.401,99.537,-112.421,1.1,0.019,0.831,null,null,null,null,null,null,-8.454,null,null,5.852,-93.684,-121.255,-117.893,null,null,null,null,null,null,null,null,XZTR3NR89Z6X,QLSPITZBYDJASS,null,cmt1a-fu,sTIISqTiERPDcqLPIT,null,null,null,null,null,null,null,538.7,24385085,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190258443,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,9.95712,0,5.852,0,-1.048,-24.167,-32.833,-27.449,-13.824,-25.763,-88.115,-93.684,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331430
